name,class,label,count
miR-15b-3p,miR-15,23,83
miR-15a-5p,miR-15,23,83
miR-15a-3p,miR-15,23,83
miR-15c,miR-15,23,83
miR-15a,miR-15,23,83
miR-15a-5p,miR-15,23,83
miR-15b-3p,miR-15,23,83
miR-15a,miR-15,23,83
miR-15c-5p,miR-15,23,83
miR-15c-3p,miR-15,23,83
miR-15a-5p,miR-15,23,83
miR-15a-3p,miR-15,23,83
miR-15b-5p,miR-15,23,83
miR-15b-3p,miR-15,23,83
miR-15c-5p,miR-15,23,83
miR-15c-3p,miR-15,23,83
miR-15c-2-3p,miR-15,23,83
miR-15d-3p,miR-15,23,83
miR-15e-5p,miR-15,23,83
miR-15e-3p,miR-15,23,83
miR-15a-5p,miR-15,23,83
miR-15b-5p,miR-15,23,83
miR-15b-3p,miR-15,23,83
miR-15c-5p,miR-15,23,83
miR-15c-3p,miR-15,23,83
miR-15a-3p,miR-15,23,83
miR-15b-3p,miR-15,23,83
miR-15b-3p,miR-15,23,83
miR-15a-5p,miR-15,23,83
miR-15a-3p,miR-15,23,83
miR-15b-5p,miR-15,23,83
miR-15a-5p,miR-15,23,83
miR-15a-3p,miR-15,23,83
miR-15a-5p,miR-15,23,83
miR-15a-3p,miR-15,23,83
miR-15c-3p,miR-15,23,83
miR-15c-5p,miR-15,23,83
miR-15c-3p,miR-15,23,83
miR-15c,miR-15,23,83
miR-15a,miR-15,23,83
miR-15b-5p,miR-15,23,83
miR-15a-3p,miR-15,23,83
miR-15b-3p,miR-15,23,83
miR-15c-3p,miR-15,23,83
miR-15b-5p,miR-15,23,83
miR-15b-3p,miR-15,23,83
miR-15b-3p,miR-15,23,83
Ach-miRN15,miR-15,23,83
Sol-miRN15,miR-15,23,83
Scu-miRN15,miR-15,23,83
Zju-miRN15,miR-15,23,83
Pca-miRN15,miR-15,23,83
Cca-miRN15,miR-15,23,83
Dca-miRN15,miR-15,23,83
miR-16-5p,miR-16,43,61
miR-16-1-3p,miR-16,43,61
miR-16-2-3p,miR-16,43,61
miR-16-1-3p,miR-16,43,61
miR-16-2-3p,miR-16,43,61
miR-16-3p,miR-16,43,61
miR-16-5p,miR-16,43,61
miR-16-1-3p,miR-16,43,61
miR-16-2-3p,miR-16,43,61
miR-16b,miR-16,43,61
miR-16c-5p,miR-16,43,61
miR-16c-3p,miR-16,43,61
miR-16,miR-16,43,61
miR-16b,miR-16,43,61
miR-16c,miR-16,43,61
miR-16b,miR-16,43,61
miR-16c-3p,miR-16,43,61
miR-16b-3p,miR-16,43,61
miR-16c-3p,miR-16,43,61
miR-16-2-3p,miR-16,43,61
miR-16b-3p,miR-16,43,61
miR-16-5p,miR-16,43,61
miR-16-3p,miR-16,43,61
miR-16a-3p,miR-16,43,61
miR-16b-3p,miR-16,43,61
miR-16c,miR-16,43,61
miR-16c,miR-16,43,61
miR-16c,miR-16,43,61
miR-16a-3p,miR-16,43,61
miR-16a-2-3p,miR-16,43,61
miR-16b-3p,miR-16,43,61
miR-16,miR-16,43,61
miR-16c-5p,miR-16,43,61
miR-16c-3p,miR-16,43,61
miR-16a-5p,miR-16,43,61
miR-16a-3p,miR-16,43,61
miR-16a-2-3p,miR-16,43,61
miR-16b-3p,miR-16,43,61
miR-16a-5p,miR-16,43,61
miR-16c-3p,miR-16,43,61
miR-16a-3p,miR-16,43,61
miR-16b-5p,miR-16,43,61
miR-16a-5p,miR-16,43,61
miR-16a-3p,miR-16,43,61
miR-16b-3p,miR-16,43,61
miR-16-2-3p,miR-16,43,61
miR-16c,miR-16,43,61
miR-16a-5p,miR-16,43,61
miR-16a-3p,miR-16,43,61
miR-16b-3p,miR-16,43,61
miR-16a-3p,miR-16,43,61
miR-16c-3p,miR-16,43,61
miR-16b-3p,miR-16,43,61
miR-16a-5p,miR-16,43,61
miR-16b-3p,miR-16,43,61
Ach-miRN16,miR-16,43,61
Scu-miRN16,miR-16,43,61
Zju-miRN16,miR-16,43,61
Pca-miRN16,miR-16,43,61
Cca-miRN16,miR-16,43,61
Dca-miRN16,miR-16,43,61
miR-17-5p,miR-17,87,39
miR-17-3p,miR-17,87,39
miR-17-3p,miR-17,87,39
miR-17-1-3p,miR-17,87,39
miR-17-5p,miR-17,87,39
miR-17-3p,miR-17,87,39
miR-17a-5p,miR-17,87,39
miR-17a-3p,miR-17,87,39
miR-17a-2-3p,miR-17,87,39
miR-17-3p,miR-17,87,39
miR-17-2-3p,miR-17,87,39
miR-17a-5p,miR-17,87,39
miR-17a-3p,miR-17,87,39
miR-17b,miR-17,87,39
miR-17c,miR-17,87,39
miR-17,miR-17,87,39
miR-17-3p,miR-17,87,39
miR-17-3p,miR-17,87,39
miR-17-3p,miR-17,87,39
miR-17,miR-17,87,39
miR-17-5p,miR-17,87,39
miR-17-3p,miR-17,87,39
miR-17-3p,miR-17,87,39
miR-17-3p,miR-17,87,39
miR-17b,miR-17,87,39
miR-17-3p,miR-17,87,39
Ach-miRN17,miR-17,87,39
Oeu-miRN17a,miR-17,87,39
Car-miRN17a,miR-17,87,39
Sol-miRN17,miR-17,87,39
Han-miRN17a,miR-17,87,39
Smi-miRN17a,miR-17,87,39
Scu-miRN17,miR-17,87,39
Pca-miRN17,miR-17,87,39
Cca-miRN17,miR-17,87,39
Cca-miRN17,miR-17,87,39
Dca-miRN17,miR-17,87,39
Can-miRN17,miR-17,87,39
sit-miR17-1-npr,miR-17,87,39
miR-18a-5p,miR-18,59,52
miR-18a-3p,miR-18,59,52
miR-18a-3p,miR-18,59,52
miR-18a-3p,miR-18,59,52
miR-18a-5p,miR-18,59,52
miR-18b-5p,miR-18,59,52
miR-18b-3p,miR-18,59,52
miR-18a-5p,miR-18,59,52
miR-18b-3p,miR-18,59,52
miR-18b-5p,miR-18,59,52
miR-18b-3p,miR-18,59,52
miR-18c,miR-18,59,52
miR-18a-3p,miR-18,59,52
miR-18b-5p,miR-18,59,52
miR-18b-3p,miR-18,59,52
miR-18-5p,miR-18,59,52
miR-18-3p,miR-18,59,52
miR-18a-3p,miR-18,59,52
miR-18b-5p,miR-18,59,52
miR-18b-3p,miR-18,59,52
miR-18b-3p,miR-18,59,52
miR-18b,miR-18,59,52
miR-18c,miR-18,59,52
miR-18b-3p,miR-18,59,52
miR-18a,miR-18,59,52
miR-18a-5p,miR-18,59,52
miR-18a-3p,miR-18,59,52
miR-18b-3p,miR-18,59,52
miR-18,miR-18,59,52
miR-18b-3p,miR-18,59,52
miR-18b-3p,miR-18,59,52
miR-18b-5p,miR-18,59,52
miR-18b-5p,miR-18,59,52
miR-18b-3p,miR-18,59,52
miR-18a-3p,miR-18,59,52
miR-18b,miR-18,59,52
miR-18b,miR-18,59,52
miR-18a-2-5p,miR-18,59,52
miR-18a-3p,miR-18,59,52
miR-18b-3p,miR-18,59,52
miR-18a-3p,miR-18,59,52
miR-18b-3p,miR-18,59,52
Ach-miRN18,miR-18,59,52
Sol-miRN18,miR-18,59,52
Vco-miRN18,miR-18,59,52
Scu-miRN18,miR-18,59,52
Zju-miRN18,miR-18,59,52
Pca-miRN18,miR-18,59,52
Cca-miRN18,miR-18,59,52
Cca-miRN18,miR-18,59,52
Dca-miRN18,miR-18,59,52
sit-miR18-npr,miR-18,59,52
miR-19a-5p,miR-19,37,65
miR-19a-3p,miR-19,37,65
miR-19b-1-5p,miR-19,37,65
miR-19b-3p,miR-19,37,65
miR-19b-2-5p,miR-19,37,65
miR-19b-2-5p,miR-19,37,65
miR-19a-5p,miR-19,37,65
miR-19b-1-5p,miR-19,37,65
miR-19b-2-5p,miR-19,37,65
miR-19a-5p,miR-19,37,65
miR-19a-5p,miR-19,37,65
miR-19a-5p,miR-19,37,65
miR-19b-5p,miR-19,37,65
miR-19c-5p,miR-19,37,65
miR-19c-3p,miR-19,37,65
miR-19d-5p,miR-19,37,65
miR-19d-3p,miR-19,37,65
miR-19b-1-5p,miR-19,37,65
miR-19a-5p,miR-19,37,65
miR-19b,miR-19,37,65
miR-19-3p,miR-19,37,65
miR-19b-2-5p,miR-19,37,65
miR-19a-5p,miR-19,37,65
miR-19a-3p,miR-19,37,65
miR-19a,miR-19,37,65
miR-19b-5p,miR-19,37,65
miR-19c,miR-19,37,65
miR-19a-3p,miR-19,37,65
miR-19b,miR-19,37,65
miR-19d,miR-19,37,65
miR-19b,miR-19,37,65
miR-19a,miR-19,37,65
miR-19b,miR-19,37,65
miR-19b-2-5p,miR-19,37,65
miR-19b,miR-19,37,65
miR-19a-5p,miR-19,37,65
miR-19a-3-5p,miR-19,37,65
miR-19c-5p,miR-19,37,65
miR-19c-3-5p,miR-19,37,65
miR-19c-4-5p,miR-19,37,65
miR-19d-3p,miR-19,37,65
miR-19,miR-19,37,65
miR-19c-3p,miR-19,37,65
miR-19b-2-5p,miR-19,37,65
miR-19a-5p,miR-19,37,65
miR-19-5p,miR-19,37,65
miR-19c,miR-19,37,65
miR-19d-5p,miR-19,37,65
miR-19a-5p,miR-19,37,65
miR-19b-2-5p,miR-19,37,65
miR-19a-2-5p,miR-19,37,65
miR-19a-5p,miR-19,37,65
miR-19a-3p,miR-19,37,65
miR-19b-5p,miR-19,37,65
miR-19b-3p,miR-19,37,65
miR-19b-2-5p,miR-19,37,65
Ach-miRN19,miR-19,37,65
Csi-miRN19a,miR-19,37,65
Vco-miRN19,miR-19,37,65
Scu-miRN19,miR-19,37,65
Zju-miRN19,miR-19,37,65
Cca-miRN19,miR-19,37,65
Cca-miRN19,miR-19,37,65
Can-miRN19a,miR-19,37,65
sit-miR19-npr,miR-19,37,65
miR-20a-5p,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20b-5p,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20a-5p,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20b,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20a-5p,miR-20,51,57
miR-20a-1-3p,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20a-5p,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20b,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20b-5p,miR-20,51,57
miR-20a,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20a-1-3p,miR-20,51,57
miR-20a-3-3p,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20b-5p,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20a-3-3p,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20a-2-3p,miR-20,51,57
miR-20b-5p,miR-20,51,57
miR-20a-3p,miR-20,51,57
miR-20b-5p,miR-20,51,57
miR-20b-3p,miR-20,51,57
miR-20b-3p,miR-20,51,57
Ach-miRN20,miR-20,51,57
Sol-miRN20,miR-20,51,57
Scu-miRN20,miR-20,51,57
Pca-miRN20,miR-20,51,57
Cca-miRN20,miR-20,51,57
Dca-miRN20,miR-20,51,57
sit-miR20-npr,miR-20,51,57
miR-21-5p,miR-21,105,33
miR-21-3p,miR-21,105,33
miR-21a-3p,miR-21,105,33
miR-21,miR-21,105,33
miR-21-3p,miR-21,105,33
miR-21-3p,miR-21,105,33
miR-21-5p,miR-21,105,33
miR-21-3p,miR-21,105,33
miR-21-3p,miR-21,105,33
miR-21-3p,miR-21,105,33
miR-21-3p,miR-21,105,33
miR-21,miR-21,105,33
miR-21-3p,miR-21,105,33
miR-21,miR-21,105,33
miR-21,miR-21,105,33
miR-21b,miR-21,105,33
miR-21c,miR-21,105,33
miR-21-5p,miR-21,105,33
miR-21-3p,miR-21,105,33
miR-21a-5p,miR-21,105,33
miR-21a-3p,miR-21,105,33
miR-21a-2-3p,miR-21,105,33
miR-21b-3p,miR-21,105,33
miR-21-3p,miR-21,105,33
miR-21-3p,miR-21,105,33
miR-21-3p,miR-21,105,33
Ach-miRN21,miR-21,105,33
Sol-miRN21,miR-21,105,33
Vco-miRN21,miR-21,105,33
Scu-miRN21,miR-21,105,33
Pca-miRN21,miR-21,105,33
Cca-miRN21,miR-21,105,33
Dca-miRN21,miR-21,105,33
miR-22-5p,miR-22,73,43
miR-22-3p,miR-22,73,43
miR-22a-5p,miR-22,73,43
miR-22a-3p,miR-22,73,43
miR-22b-5p,miR-22,73,43
miR-22b-3p,miR-22,73,43
miR-22-5p,miR-22,73,43
miR-22-3p,miR-22,73,43
miR-22-5p,miR-22,73,43
miR-22-3p,miR-22,73,43
miR-22-5p,miR-22,73,43
miR-22-3p,miR-22,73,43
miR-22,miR-22,73,43
miR-22a-5p,miR-22,73,43
miR-22a-3p,miR-22,73,43
miR-22b-5p,miR-22,73,43
miR-22b-3p,miR-22,73,43
miR-22-5p,miR-22,73,43
miR-22-3p,miR-22,73,43
miR-22,miR-22,73,43
miR-22-3p,miR-22,73,43
miR-22-3p,miR-22,73,43
miR-22-5p,miR-22,73,43
miR-22b-5p,miR-22,73,43
miR-22,miR-22,73,43
miR-22-5p,miR-22,73,43
miR-22-3p,miR-22,73,43
miR-22b,miR-22,73,43
miR-22b-5p,miR-22,73,43
miR-22b-3p,miR-22,73,43
miR-22a-5p,miR-22,73,43
miR-22a-3p,miR-22,73,43
miR-22a-2-5p,miR-22,73,43
miR-22-5p,miR-22,73,43
miR-22-3p,miR-22,73,43
Sol-miRN22,miR-22,73,43
Vco-miRN22,miR-22,73,43
Scu-miRN22,miR-22,73,43
Cca-miRN22,miR-22,73,43
Cca-miRN22,miR-22,73,43
Atr-miRN22,miR-22,73,43
Dca-miRN22,miR-22,73,43
sit-miR22-npr,miR-22,73,43
miR-23a-5p,miR-23,62,49
miR-23a-3p,miR-23,62,49
miR-23b-5p,miR-23,62,49
miR-23b-3p,miR-23,62,49
miR-23b-5p,miR-23,62,49
miR-23b-3p,miR-23,62,49
miR-23b-5p,miR-23,62,49
miR-23a-3p,miR-23,62,49
miR-23a-5p,miR-23,62,49
miR-23a-3-5p,miR-23,62,49
miR-23b,miR-23,62,49
miR-23a-5p,miR-23,62,49
miR-23a-3p,miR-23,62,49
miR-23b-3p,miR-23,62,49
miR-23a-5p,miR-23,62,49
miR-23b,miR-23,62,49
miR-23a,miR-23,62,49
miR-23-5p,miR-23,62,49
miR-23c,miR-23,62,49
miR-23a-5p,miR-23,62,49
miR-23a-3p,miR-23,62,49
miR-23a-5p,miR-23,62,49
miR-23b-5p,miR-23,62,49
miR-23b,miR-23,62,49
miR-23a-3-5p,miR-23,62,49
miR-23a-4-5p,miR-23,62,49
miR-23a-5p,miR-23,62,49
miR-23b-5p,miR-23,62,49
miR-23b-3p,miR-23,62,49
miR-23b,miR-23,62,49
miR-23a,miR-23,62,49
miR-23b-5p,miR-23,62,49
miR-23b-3p,miR-23,62,49
miR-23b-3p,miR-23,62,49
miR-23a-5p,miR-23,62,49
miR-23c,miR-23,62,49
miR-23c,miR-23,62,49
miR-23d,miR-23,62,49
miR-23a-5p,miR-23,62,49
miR-23a-5p,miR-23,62,49
miR-23b-5p,miR-23,62,49
miR-23a-3p,miR-23,62,49
miR-23b-5p,miR-23,62,49
Sol-miRN23,miR-23,62,49
Vco-miRN23,miR-23,62,49
Scu-miRN23,miR-23,62,49
Cca-miRN23,miR-23,62,49
Atr-miRN23a,miR-23,62,49
Dca-miRN23,miR-23,62,49
miR-24-1-5p,miR-24,65,47
miR-24-3p,miR-24,65,47
miR-24-2-5p,miR-24,65,47
miR-24-1-5p,miR-24,65,47
miR-24-2-5p,miR-24,65,47
miR-24-1-5p,miR-24,65,47
miR-24-1-5p,miR-24,65,47
miR-24-5p,miR-24,65,47
miR-24a-5p,miR-24,65,47
miR-24b,miR-24,65,47
miR-24-3p,miR-24,65,47
miR-24-1-5p,miR-24,65,47
miR-24,miR-24,65,47
miR-24b-3p,miR-24,65,47
miR-24-1-5p,miR-24,65,47
miR-24-2-5p,miR-24,65,47
miR-24c,miR-24,65,47
miR-24b-5p,miR-24,65,47
miR-24b-3p,miR-24,65,47
miR-24,miR-24,65,47
miR-24-5p,miR-24,65,47
miR-24-2-5p,miR-24,65,47
miR-24b,miR-24,65,47
miR-24a-4-5p,miR-24,65,47
miR-24a-5p,miR-24,65,47
miR-24b-3p,miR-24,65,47
miR-24-3p,miR-24,65,47
miR-24-5p,miR-24,65,47
miR-24-2-5p,miR-24,65,47
miR-24-5p,miR-24,65,47
miR-24c,miR-24,65,47
miR-24a-3-5p,miR-24,65,47
miR-24b-5p,miR-24,65,47
miR-24a-5p,miR-24,65,47
miR-24b-5p,miR-24,65,47
miR-24-2-5p,miR-24,65,47
miR-24b-3p,miR-24,65,47
miR-24b-5p,miR-24,65,47
miR-24b-3p,miR-24,65,47
Sol-miRN24,miR-24,65,47
Vco-miRN24,miR-24,65,47
Scu-miRN24,miR-24,65,47
Pca-miRN24,miR-24,65,47
Cca-miRN24,miR-24,65,47
Atr-miRN24,miR-24,65,47
Dca-miRN24,miR-24,65,47
sit-miR24-npr,miR-24,65,47
miR-25-5p,miR-25,144,25
miR-25-3p,miR-25,144,25
miR-25-5p,miR-25,144,25
miR-25-5p,miR-25,144,25
miR-25-5p,miR-25,144,25
miR-25,miR-25,144,25
miR-25,miR-25,144,25
miR-25b-5p,miR-25,144,25
miR-25b-3p,miR-25,144,25
miR-25,miR-25,144,25
miR-25-5p,miR-25,144,25
miR-25,miR-25,144,25
miR-25-5p,miR-25,144,25
miR-25-3-5p,miR-25,144,25
miR-25,miR-25,144,25
miR-25-5p,miR-25,144,25
miR-25-5p,miR-25,144,25
Sol-miRN25,miR-25,144,25
Scu-miRN25,miR-25,144,25
Pca-miRN25,miR-25,144,25
Cca-miRN25,miR-25,144,25
Cca-miRN25,miR-25,144,25
Atr-miRN25a,miR-25,144,25
Dca-miRN25,miR-25,144,25
sit-miR25-npr,miR-25,144,25
miR-26a-5p,miR-26,48,58
miR-26a-1-3p,miR-26,48,58
miR-26b-5p,miR-26,48,58
miR-26b-3p,miR-26,48,58
miR-26b-3p,miR-26,48,58
miR-26a-2-3p,miR-26,48,58
miR-26a-2-3p,miR-26,48,58
miR-26a-3p,miR-26,48,58
miR-26a-5p,miR-26,48,58
miR-26a-3p,miR-26,48,58
miR-26a-3p,miR-26,48,58
miR-26a-2-3p,miR-26,48,58
miR-26b,miR-26,48,58
miR-26b,miR-26,48,58
miR-26-1-3p,miR-26,48,58
miR-26-2-3p,miR-26,48,58
miR-26-3-3p,miR-26,48,58
miR-26-1-3p,miR-26,48,58
miR-26-3p,miR-26,48,58
miR-26c,miR-26,48,58
miR-26a-1-3p,miR-26,48,58
miR-26a-2-3p,miR-26,48,58
miR-26b-3p,miR-26,48,58
miR-26-5p,miR-26,48,58
miR-26-1-3p,miR-26,48,58
miR-26-2-3p,miR-26,48,58
miR-26a,miR-26,48,58
miR-26-2-3p,miR-26,48,58
miR-26a-3p,miR-26,48,58
miR-26a-6-3p,miR-26,48,58
miR-26b-3p,miR-26,48,58
miR-26d-5p,miR-26,48,58
miR-26a,miR-26,48,58
miR-26c,miR-26,48,58
miR-26b,miR-26,48,58
miR-26-3p,miR-26,48,58
miR-26-3p,miR-26,48,58
miR-26-3-3p,miR-26,48,58
miR-26-2-3p,miR-26,48,58
miR-26-2-3p,miR-26,48,58
miR-26-3p,miR-26,48,58
miR-26a-3p,miR-26,48,58
miR-26a-2-5p,miR-26,48,58
miR-26-1-3p,miR-26,48,58
miR-26-2-3p,miR-26,48,58
miR-26-3-3p,miR-26,48,58
miR-26c,miR-26,48,58
miR-26d,miR-26,48,58
miR-26a-2-3p,miR-26,48,58
miR-26a-3p,miR-26,48,58
miR-26a-4-3p,miR-26,48,58
miR-26-3p,miR-26,48,58
miR-26-2-3p,miR-26,48,58
Scu-miRN26,miR-26,48,58
Pca-miRN26,miR-26,48,58
Cca-miRN26,miR-26,48,58
Atr-miRN26,miR-26,48,58
sit-miR26-npr,miR-26,48,58
miR-27a-5p,miR-27,38,63
miR-27a-3p,miR-27,38,63
miR-27b-5p,miR-27,38,63
miR-27b-3p,miR-27,38,63
miR-27b-5p,miR-27,38,63
miR-27b-5p,miR-27,38,63
miR-27a-5p,miR-27,38,63
miR-27a-3p,miR-27,38,63
miR-27b-3p,miR-27,38,63
miR-27c-5p,miR-27,38,63
miR-27c-3p,miR-27,38,63
miR-27d,miR-27,38,63
miR-27e,miR-27,38,63
miR-27a,miR-27,38,63
miR-27a-3p,miR-27,38,63
miR-27c,miR-27,38,63
miR-27a-5p,miR-27,38,63
miR-27b-5p,miR-27,38,63
miR-27a-5p,miR-27,38,63
miR-27b-5p,miR-27,38,63
miR-27a-5p,miR-27,38,63
miR-27b-5p,miR-27,38,63
miR-27c-5p,miR-27,38,63
miR-27c-3p,miR-27,38,63
miR-27d-3p,miR-27,38,63
miR-27c-5p,miR-27,38,63
miR-27c-3p,miR-27,38,63
miR-27d,miR-27,38,63
miR-27d,miR-27,38,63
miR-27e,miR-27,38,63
miR-27a-5p,miR-27,38,63
miR-27a-2-5p,miR-27,38,63
miR-27c-5p,miR-27,38,63
miR-27d-5p,miR-27,38,63
miR-27b,miR-27,38,63
miR-27a,miR-27,38,63
miR-27a-5p,miR-27,38,63
miR-27a-5p,miR-27,38,63
miR-27b-3p,miR-27,38,63
miR-27a-5p,miR-27,38,63
miR-27a-3p,miR-27,38,63
miR-27a-5p,miR-27,38,63
miR-27d-5p,miR-27,38,63
miR-27d-3p,miR-27,38,63
miR-27d-5p,miR-27,38,63
miR-27d-3p,miR-27,38,63
miR-27d-5p,miR-27,38,63
miR-27d-5p,miR-27,38,63
miR-27f,miR-27,38,63
miR-27a-5p,miR-27,38,63
miR-27c-5p,miR-27,38,63
miR-27d-5p,miR-27,38,63
miR-27a-5p,miR-27,38,63
miR-27b-5p,miR-27,38,63
miR-27a,miR-27,38,63
Sol-miRN27,miR-27,38,63
Zju-miRN27,miR-27,38,63
Pca-miRN27,miR-27,38,63
Cca-miRN27,miR-27,38,63
Cca-miRN27,miR-27,38,63
Atr-miRN27,miR-27,38,63
Dca-miRN27,miR-27,38,63
sit-miR27-npr,miR-27,38,63
miR-28-5p,miR-28,182,21
miR-28-3p,miR-28,182,21
miR-28a-3p,miR-28,182,21
miR-28,miR-28,182,21
miR-28c,miR-28,182,21
miR-28b,miR-28,182,21
miR-28-5p,miR-28,182,21
miR-28,miR-28,182,21
miR-28-3p,miR-28,182,21
miR-28-3p,miR-28,182,21
miR-28-3p,miR-28,182,21
miR-28,miR-28,182,21
miR-28,miR-28,182,21
Gbi-miRN28a,miR-28,182,21
Scu-miRN28,miR-28,182,21
Zju-miRN28,miR-28,182,21
Pca-miRN28,miR-28,182,21
Cca-miRN28,miR-28,182,21
Atr-miRN28,miR-28,182,21
Dca-miRN28,miR-28,182,21
sit-miR28-npr,miR-28,182,21
miR-29a-5p,miR-29,9,116
miR-29a-3p,miR-29,9,116
miR-29b-1-5p,miR-29,9,116
miR-29b-3p,miR-29,9,116
miR-29b-2-5p,miR-29,9,116
miR-29b-1-5p,miR-29,9,116
miR-29c-5p,miR-29,9,116
miR-29c-3p,miR-29,9,116
miR-29b-2-5p,miR-29,9,116
miR-29b-1-5p,miR-29,9,116
miR-29a-5p,miR-29,9,116
miR-29a-3p,miR-29,9,116
miR-29b-1-5p,miR-29,9,116
miR-29c-5p,miR-29,9,116
miR-29c-3p,miR-29,9,116
miR-29b-2-5p,miR-29,9,116
miR-29b,miR-29,9,116
miR-29a,miR-29,9,116
miR-29b,miR-29,9,116
miR-29a,miR-29,9,116
miR-29d,miR-29,9,116
miR-29c-5p,miR-29,9,116
miR-29b-5p,miR-29,9,116
miR-29a-2-5p,miR-29,9,116
miR-29c-5p,miR-29,9,116
miR-29d-5p,miR-29,9,116
miR-29d-3p,miR-29,9,116
miR-29a-5p,miR-29,9,116
miR-29a-3p,miR-29,9,116
miR-29b-5p,miR-29,9,116
miR-29b-3p,miR-29,9,116
miR-29a,miR-29,9,116
miR-29b,miR-29,9,116
miR-29a,miR-29,9,116
miR-29b-5p,miR-29,9,116
miR-29a,miR-29,9,116
miR-29e,miR-29,9,116
miR-29a-1-5p,miR-29,9,116
miR-29a-2-5p,miR-29,9,116
miR-29b-1-5p,miR-29,9,116
miR-29b-2-5p,miR-29,9,116
miR-29,miR-29,9,116
miR-29a,miR-29,9,116
miR-29-5p,miR-29,9,116
miR-29-3p,miR-29,9,116
miR-29-5p,miR-29,9,116
miR-29-3p,miR-29,9,116
miR-29a-5p,miR-29,9,116
miR-29a-3p,miR-29,9,116
miR-29b,miR-29,9,116
miR-29d-5p,miR-29,9,116
miR-29d-3p,miR-29,9,116
miR-29b,miR-29,9,116
miR-29a-1-5p,miR-29,9,116
miR-29a,miR-29,9,116
miR-29c,miR-29,9,116
miR-29a-5p,miR-29,9,116
miR-29c-5p,miR-29,9,116
miR-29b-2-5p,miR-29,9,116
miR-29c,miR-29,9,116
miR-29b,miR-29,9,116
miR-29a,miR-29,9,116
miR-29b-3p,miR-29,9,116
miR-29b-3p,miR-29,9,116
miR-29b-1-5p,miR-29,9,116
miR-29b-2-5p,miR-29,9,116
miR-29b-3-5p,miR-29,9,116
miR-29b-4-5p,miR-29,9,116
miR-29c-5p,miR-29,9,116
miR-29c,miR-29,9,116
miR-29b,miR-29,9,116
miR-29a,miR-29,9,116
miR-29b-2-5p,miR-29,9,116
miR-29a-2-5p,miR-29,9,116
miR-29b-5p,miR-29,9,116
miR-29b-2-5p,miR-29,9,116
miR-29a-3p,miR-29,9,116
miR-29a-2-5p,miR-29,9,116
miR-29b-3p,miR-29,9,116
miR-29a-5p,miR-29,9,116
miR-29c-5p,miR-29,9,116
miR-29c-3p,miR-29,9,116
miR-29a-1-5p,miR-29,9,116
miR-29c-5p,miR-29,9,116
miR-29c-3p,miR-29,9,116
miR-29d,miR-29,9,116
miR-29c,miR-29,9,116
miR-29b-5p,miR-29,9,116
miR-29b-2-5p,miR-29,9,116
miR-29a-2-5p,miR-29,9,116
miR-29a-5p,miR-29,9,116
miR-29d-5p,miR-29,9,116
miR-29a-3-5p,miR-29,9,116
miR-29c-5p,miR-29,9,116
miR-29c-3p,miR-29,9,116
miR-29-5p,miR-29,9,116
miR-29-3p,miR-29,9,116
miR-29a-5p,miR-29,9,116
miR-29b-5p,miR-29,9,116
miR-29b-3p,miR-29,9,116
miR-29b-5p,miR-29,9,116
miR-29c-5p,miR-29,9,116
miR-29c-5p,miR-29,9,116
miR-29b3-5p,miR-29,9,116
miR-29a-5p,miR-29,9,116
miR-29b-5p,miR-29,9,116
miR-29c-5p,miR-29,9,116
miR-29c-3p,miR-29,9,116
miR-29c,miR-29,9,116
Sol-miRN29,miR-29,9,116
Scu-miRN29,miR-29,9,116
Pca-miRN29,miR-29,9,116
Cca-miRN29,miR-29,9,116
Atr-miRN29,miR-29,9,116
Dca-miRN29,miR-29,9,116
sit-miR29-npr,miR-29,9,116
miR-30a-5p,miR-30,15,109
miR-30a-3p,miR-30,15,109
miR-30b-5p,miR-30,15,109
miR-30b-3p,miR-30,15,109
miR-30c-5p,miR-30,15,109
miR-30c-2-3p,miR-30,15,109
miR-30d-5p,miR-30,15,109
miR-30d-3p,miR-30,15,109
miR-30e-5p,miR-30,15,109
miR-30e-3p,miR-30,15,109
